country,date,confirmed
Israel,8/12/2020,88151
Israel,8/13/2020,89822
Israel,8/14/2020,91080
Italy,1/22/2020,0
Italy,1/23/2020,0
Italy,1/24/2020,0
Italy,1/25/2020,0
Italy,1/26/2020,0
Italy,1/27/2020,0
Italy,1/28/2020,0
Italy,1/29/2020,0
Italy,1/30/2020,0
Italy,1/31/2020,2
Italy,2/1/2020,2
Italy,2/2/2020,2
Italy,2/3/2020,2
Italy,2/4/2020,2
Italy,2/5/2020,2
Italy,2/6/2020,2
Italy,2/7/2020,3
Italy,2/8/2020,3
Italy,2/9/2020,3
Italy,2/10/2020,3
Italy,2/11/2020,3
Italy,2/12/2020,3
Italy,2/13/2020,3
Italy,2/14/2020,3
Italy,2/15/2020,3
Italy,2/16/2020,3
Italy,2/17/2020,3
Italy,2/18/2020,3
Italy,2/19/2020,3
Italy,2/20/2020,3
Italy,2/21/2020,20
Italy,2/22/2020,62
Italy,2/23/2020,155
Italy,2/24/2020,229
Italy,2/25/2020,322
Italy,2/26/2020,453
Italy,2/27/2020,655
Italy,2/28/2020,888
Italy,2/29/2020,1128
Italy,3/1/2020,1694
Italy,3/2/2020,2036
Italy,3/3/2020,2502
Italy,3/4/2020,3089
Italy,3/5/2020,3858
Italy,3/6/2020,4636
Italy,3/7/2020,5883
Italy,3/8/2020,7375
Italy,3/9/2020,9172
Italy,3/10/2020,10149
Italy,3/11/2020,12462
Italy,3/12/2020,15113
Italy,3/13/2020,17660
Italy,3/14/2020,21157
Italy,3/15/2020,24747
Italy,3/16/2020,27980
Italy,3/17/2020,31506
Italy,3/18/2020,35713
Italy,3/19/2020,41035
Italy,3/20/2020,47021
Italy,3/21/2020,53578
Italy,3/22/2020,59138
Italy,3/23/2020,63927
Italy,3/24/2020,69176
Italy,3/25/2020,74386
Italy,3/26/2020,80589
Italy,3/27/2020,86498
Italy,3/28/2020,92472
Italy,3/29/2020,97689
Italy,3/30/2020,101739
Italy,3/31/2020,105792
Italy,4/1/2020,110574
Italy,4/2/2020,115242
Italy,4/3/2020,119827
Italy,4/4/2020,124632
Italy,4/5/2020,128948
Italy,4/6/2020,132547
Italy,4/7/2020,135586
Italy,4/8/2020,139422
Italy,4/9/2020,143626
Italy,4/10/2020,147577
Italy,4/11/2020,152271
Italy,4/12/2020,156363
Italy,4/13/2020,159516
Italy,4/14/2020,162488
Italy,4/15/2020,165155
Italy,4/16/2020,168941
Italy,4/17/2020,172434
Italy,4/18/2020,175925
Italy,4/19/2020,178972
Italy,4/20/2020,181228
Italy,4/21/2020,183957
Italy,4/22/2020,187327
Italy,4/23/2020,189973
Italy,4/24/2020,192994
Italy,4/25/2020,195351
Italy,4/26/2020,197675
Italy,4/27/2020,199414
Italy,4/28/2020,201505
Italy,4/29/2020,203591
Italy,4/30/2020,205463
Italy,5/1/2020,207428
Italy,5/2/2020,209328
Italy,5/3/2020,210717
Italy,5/4/2020,211938
Italy,5/5/2020,213013
Italy,5/6/2020,214457
Italy,5/7/2020,215858
Italy,5/8/2020,217185
Italy,5/9/2020,218268
Italy,5/10/2020,219070
Italy,5/11/2020,219814
Italy,5/12/2020,221216
Italy,5/13/2020,222104
Italy,5/14/2020,223096
Italy,5/15/2020,223885
Italy,5/16/2020,224760
Italy,5/17/2020,225435
Italy,5/18/2020,225886
Italy,5/19/2020,226699
Italy,5/20/2020,227364
Italy,5/21/2020,228006
Italy,5/22/2020,228658
Italy,5/23/2020,229327
Italy,5/24/2020,229858
Italy,5/25/2020,230158
Italy,5/26/2020,230555
Italy,5/27/2020,231139
Italy,5/28/2020,231732
Italy,5/29/2020,232248
Italy,5/30/2020,232664
Italy,5/31/2020,232997
Italy,6/1/2020,233197
Italy,6/2/2020,233515
Italy,6/3/2020,233836
Italy,6/4/2020,234013
Italy,6/5/2020,234531
Italy,6/6/2020,234801
Italy,6/7/2020,234998
Italy,6/8/2020,235278
Italy,6/9/2020,235561
Italy,6/10/2020,235763
Italy,6/11/2020,236142
Italy,6/12/2020,236305
Italy,6/13/2020,236651
Italy,6/14/2020,236989
Italy,6/15/2020,237290
Italy,6/16/2020,237500
Italy,6/17/2020,237828
Italy,6/18/2020,238159
Italy,6/19/2020,238011
Italy,6/20/2020,238275
Italy,6/21/2020,238499
Italy,6/22/2020,238720
Italy,6/23/2020,238833
Italy,6/24/2020,239410
Italy,6/25/2020,239706
Italy,6/26/2020,239961
Italy,6/27/2020,240136
Italy,6/28/2020,240310
Italy,6/29/2020,240436
Italy,6/30/2020,240578
Italy,7/1/2020,240760
Italy,7/2/2020,240961
Italy,7/3/2020,241184
Italy,7/4/2020,241419
Italy,7/5/2020,241611
Italy,7/6/2020,241819
Italy,7/7/2020,241956
Italy,7/8/2020,242149
Italy,7/9/2020,242363
Italy,7/10/2020,242639
Italy,7/11/2020,242827
Italy,7/12/2020,243061
Italy,7/13/2020,243230
Italy,7/14/2020,243344
Italy,7/15/2020,243506
Italy,7/16/2020,243736
Italy,7/17/2020,243967
Italy,7/18/2020,244216
Italy,7/19/2020,244434
Italy,7/20/2020,244624
Italy,7/21/2020,244752
Italy,7/22/2020,245032
Italy,7/23/2020,245338
Italy,7/24/2020,245590
Italy,7/25/2020,245864
Italy,7/26/2020,246118
Italy,7/27/2020,246286
Italy,7/28/2020,246488
Italy,7/29/2020,246776
Italy,7/30/2020,247158
Italy,7/31/2020,247537
Italy,8/1/2020,247832
Italy,8/2/2020,248070
Italy,8/3/2020,248229
Italy,8/4/2020,248419
Italy,8/5/2020,248803
Italy,8/6/2020,249204
Italy,8/7/2020,249756
Italy,8/8/2020,250103
Italy,8/9/2020,250566
Italy,8/10/2020,250825
Italy,8/11/2020,251237
Italy,8/12/2020,251713
Italy,8/13/2020,252235
Italy,8/14/2020,252809
Jamaica,1/22/2020,0
Jamaica,1/23/2020,0
Jamaica,1/24/2020,0
Jamaica,1/25/2020,0
Jamaica,1/26/2020,0
Jamaica,1/27/2020,0
Jamaica,1/28/2020,0
Jamaica,1/29/2020,0
Jamaica,1/30/2020,0
Jamaica,1/31/2020,0
Jamaica,2/1/2020,0
Jamaica,2/2/2020,0
Jamaica,2/3/2020,0
Jamaica,2/4/2020,0
Jamaica,2/5/2020,0
Jamaica,2/6/2020,0
Jamaica,2/7/2020,0
Jamaica,2/8/2020,0
Jamaica,2/9/2020,0
Jamaica,2/10/2020,0
Jamaica,2/11/2020,0
Jamaica,2/12/2020,0
Jamaica,2/13/2020,0
Jamaica,2/14/2020,0
Jamaica,2/15/2020,0
Jamaica,2/16/2020,0
Jamaica,2/17/2020,0
Jamaica,2/18/2020,0
Jamaica,2/19/2020,0
Jamaica,2/20/2020,0
Jamaica,2/21/2020,0
Jamaica,2/22/2020,0
Jamaica,2/23/2020,0
Jamaica,2/24/2020,0
Jamaica,2/25/2020,0
Jamaica,2/26/2020,0
Jamaica,2/27/2020,0
Jamaica,2/28/2020,0
Jamaica,2/29/2020,0
Jamaica,3/1/2020,0
Jamaica,3/2/2020,0
Jamaica,3/3/2020,0
Jamaica,3/4/2020,0
Jamaica,3/5/2020,0
Jamaica,3/6/2020,0
Jamaica,3/7/2020,0
Jamaica,3/8/2020,0
Jamaica,3/9/2020,0
Jamaica,3/10/2020,0
Jamaica,3/11/2020,1
Jamaica,3/12/2020,2
Jamaica,3/13/2020,8
Jamaica,3/14/2020,8
Jamaica,3/15/2020,10
Jamaica,3/16/2020,10
Jamaica,3/17/2020,12
Jamaica,3/18/2020,13
Jamaica,3/19/2020,15
Jamaica,3/20/2020,16
Jamaica,3/21/2020,16
Jamaica,3/22/2020,19
Jamaica,3/23/2020,19
Jamaica,3/24/2020,21
Jamaica,3/25/2020,26
Jamaica,3/26/2020,26
Jamaica,3/27/2020,26
Jamaica,3/28/2020,30
Jamaica,3/29/2020,32
Jamaica,3/30/2020,36
Jamaica,3/31/2020,36
Jamaica,4/1/2020,44
Jamaica,4/2/2020,47
Jamaica,4/3/2020,47
Jamaica,4/4/2020,53
Jamaica,4/5/2020,58
Jamaica,4/6/2020,58
Jamaica,4/7/2020,63
Jamaica,4/8/2020,63
Jamaica,4/9/2020,63
Jamaica,4/10/2020,63
Jamaica,4/11/2020,65
Jamaica,4/12/2020,69
Jamaica,4/13/2020,73
Jamaica,4/14/2020,73
Jamaica,4/15/2020,125
Jamaica,4/16/2020,143
Jamaica,4/17/2020,143
Jamaica,4/18/2020,163
Jamaica,4/19/2020,173
Jamaica,4/20/2020,223
Jamaica,4/21/2020,223
Jamaica,4/22/2020,233
Jamaica,4/23/2020,257
Jamaica,4/24/2020,288
Jamaica,4/25/2020,305
Jamaica,4/26/2020,350
Jamaica,4/27/2020,364
Jamaica,4/28/2020,364
Jamaica,4/29/2020,396
Jamaica,4/30/2020,422
Jamaica,5/1/2020,432
Jamaica,5/2/2020,463
Jamaica,5/3/2020,469
Jamaica,5/4/2020,471
Jamaica,5/5/2020,473
Jamaica,5/6/2020,478
Jamaica,5/7/2020,488
Jamaica,5/8/2020,490
Jamaica,5/9/2020,490
Jamaica,5/10/2020,502
Jamaica,5/11/2020,505
Jamaica,5/12/2020,507
Jamaica,5/13/2020,509
Jamaica,5/14/2020,509
Jamaica,5/15/2020,511
Jamaica,5/16/2020,517
Jamaica,5/17/2020,520
Jamaica,5/18/2020,520
Jamaica,5/19/2020,520
Jamaica,5/20/2020,529
Jamaica,5/21/2020,534
Jamaica,5/22/2020,544
Jamaica,5/23/2020,550
Jamaica,5/24/2020,552
Jamaica,5/25/2020,556
Jamaica,5/26/2020,564
Jamaica,5/27/2020,569
Jamaica,5/28/2020,569
Jamaica,5/29/2020,575
Jamaica,5/30/2020,581
Jamaica,5/31/2020,586
Jamaica,6/1/2020,588
Jamaica,6/2/2020,590
Jamaica,6/3/2020,591
Jamaica,6/4/2020,591
Jamaica,6/5/2020,595
Jamaica,6/6/2020,596
Jamaica,6/7/2020,598
Jamaica,6/8/2020,599
Jamaica,6/9/2020,605
Jamaica,6/10/2020,605
Jamaica,6/11/2020,611
Jamaica,6/12/2020,614
Jamaica,6/13/2020,615
Jamaica,6/14/2020,617
Jamaica,6/15/2020,621
Jamaica,6/16/2020,621
Jamaica,6/17/2020,626
Jamaica,6/18/2020,638
Jamaica,6/19/2020,652
Jamaica,6/20/2020,657
Jamaica,6/21/2020,659
Jamaica,6/22/2020,665
Jamaica,6/23/2020,670
Jamaica,6/24/2020,678
Jamaica,6/25/2020,684
Jamaica,6/26/2020,686
Jamaica,6/27/2020,690
Jamaica,6/28/2020,696
Jamaica,6/29/2020,698
Jamaica,6/30/2020,702
Jamaica,7/1/2020,707
Jamaica,7/2/2020,715
Jamaica,7/3/2020,721
Jamaica,7/4/2020,728
Jamaica,7/5/2020,732
Jamaica,7/6/2020,737
Jamaica,7/7/2020,745
Jamaica,7/8/2020,751
Jamaica,7/9/2020,753
Jamaica,7/10/2020,753
Jamaica,7/11/2020,758
Jamaica,7/12/2020,758
Jamaica,7/13/2020,759
Jamaica,7/14/2020,762
Jamaica,7/15/2020,763
Jamaica,7/16/2020,765
Jamaica,7/17/2020,768
Jamaica,7/18/2020,774
Jamaica,7/19/2020,790
Jamaica,7/20/2020,809
Jamaica,7/21/2020,810
Jamaica,7/22/2020,816
Jamaica,7/23/2020,821
Jamaica,7/24/2020,831
Jamaica,7/25/2020,837
Jamaica,7/26/2020,842
Jamaica,7/27/2020,853
Jamaica,7/28/2020,855
Jamaica,7/29/2020,856
Jamaica,7/30/2020,864
Jamaica,7/31/2020,878
Jamaica,8/1/2020,883
Jamaica,8/2/2020,894
Jamaica,8/3/2020,905
Jamaica,8/4/2020,920
Jamaica,8/5/2020,928
Jamaica,8/6/2020,958
Jamaica,8/7/2020,987
Jamaica,8/8/2020,1003
Jamaica,8/9/2020,1023
Jamaica,8/10/2020,1031
Jamaica,8/11/2020,1047
Jamaica,8/12/2020,1065
Jamaica,8/13/2020,1071
Jamaica,8/14/2020,1082
Japan,1/22/2020,2
Japan,1/23/2020,2
Japan,1/24/2020,2
Japan,1/25/2020,2
Japan,1/26/2020,4
Japan,1/27/2020,4
Japan,1/28/2020,7
Japan,1/29/2020,7
Japan,1/30/2020,11
Japan,1/31/2020,15
Japan,2/1/2020,20
Japan,2/2/2020,20
Japan,2/3/2020,20
Japan,2/4/2020,22
Japan,2/5/2020,23
Japan,2/6/2020,23
Japan,2/7/2020,23
Japan,2/8/2020,24
Japan,2/9/2020,24
Japan,2/10/2020,26
Japan,2/11/2020,27
Japan,2/12/2020,28
Japan,2/13/2020,33
Japan,2/14/2020,43
Japan,2/15/2020,54
Japan,2/16/2020,60
Japan,2/17/2020,67
Japan,2/18/2020,79
Japan,2/19/2020,85
Japan,2/20/2020,95
Japan,2/21/2020,112
Japan,2/22/2020,137
Japan,2/23/2020,149
Japan,2/24/2020,160
Japan,2/25/2020,173
Japan,2/26/2020,192
Japan,2/27/2020,218
Japan,2/28/2020,236
Japan,2/29/2020,245
Japan,3/1/2020,259
Japan,3/2/2020,278
Japan,3/3/2020,298
Japan,3/4/2020,333
Japan,3/5/2020,365
Japan,3/6/2020,420
Japan,3/7/2020,466
Japan,3/8/2020,499
Japan,3/9/2020,527
Japan,3/10/2020,585
Japan,3/11/2020,640
Japan,3/12/2020,696
Japan,3/13/2020,733
Japan,3/14/2020,795
Japan,3/15/2020,826
Japan,3/16/2020,843
Japan,3/17/2020,893
Japan,3/18/2020,928
Japan,3/19/2020,968
Japan,3/20/2020,1022
Japan,3/21/2020,1059
Japan,3/22/2020,1104
Japan,3/23/2020,1144
Japan,3/24/2020,1217
Japan,3/25/2020,1314
Japan,3/26/2020,1416
Japan,3/27/2020,1530
Japan,3/28/2020,1728
Japan,3/29/2020,1907
Japan,3/30/2020,2001
Japan,3/31/2020,2255
Japan,4/1/2020,2535
Japan,4/2/2020,2818
Japan,4/3/2020,3154
Japan,4/4/2020,3525
Japan,4/5/2020,3876
Japan,4/6/2020,4110
Japan,4/7/2020,4485
Japan,4/8/2020,5020
Japan,4/9/2020,5614
Japan,4/10/2020,6250
Japan,4/11/2020,6951
Japan,4/12/2020,7473
Japan,4/13/2020,7773
Japan,4/14/2020,8277
Japan,4/15/2020,8835
Japan,4/16/2020,9398
Japan,4/17/2020,9958
Japan,4/18/2020,10548
Japan,4/19/2020,10914
Japan,4/20/2020,11258
Japan,4/21/2020,11641
Japan,4/22/2020,12037
Japan,4/23/2020,12469
Japan,4/24/2020,12854
Japan,4/25/2020,13186
Japan,4/26/2020,13405
Japan,4/27/2020,13576
Japan,4/28/2020,13860
Japan,4/29/2020,14076
Japan,4/30/2020,14284
Japan,5/1/2020,14558
Japan,5/2/2020,14861
Japan,5/3/2020,15061
Japan,5/4/2020,15229
Japan,5/5/2020,15354
Japan,5/6/2020,15455
Japan,5/7/2020,15553
Japan,5/8/2020,15640
Japan,5/9/2020,15755
Japan,5/10/2020,15824
Japan,5/11/2020,15861
Japan,5/12/2020,15948
Japan,5/13/2020,15998
Japan,5/14/2020,16096
Japan,5/15/2020,16148
Japan,5/16/2020,16202
Japan,5/17/2020,16226
Japan,5/18/2020,16259
Japan,5/19/2020,16287
Japan,5/20/2020,16321
Japan,5/21/2020,16362
Japan,5/22/2020,16385
Japan,5/23/2020,16410
Japan,5/24/2020,16451
Japan,5/25/2020,16472
Japan,5/26/2020,16502
Japan,5/27/2020,16528
Japan,5/28/2020,16598
Japan,5/29/2020,16673
Japan,5/30/2020,16716
Japan,5/31/2020,16751
Japan,6/1/2020,16787
Japan,6/2/2020,16837
Japan,6/3/2020,16867
Japan,6/4/2020,16911
Japan,6/5/2020,16958
Japan,6/6/2020,17000
Japan,6/7/2020,17039
Japan,6/8/2020,17060
Japan,6/9/2020,17111
Japan,6/10/2020,17146
Japan,6/11/2020,17187
Japan,6/12/2020,17250
Japan,6/13/2020,17293
Japan,6/14/2020,17369
Japan,6/15/2020,17439
Japan,6/16/2020,17484
Japan,6/17/2020,17530
Japan,6/18/2020,17588
Japan,6/19/2020,17658
Japan,6/20/2020,17725
Japan,6/21/2020,17780
Japan,6/22/2020,17820
Japan,6/23/2020,17879
Japan,6/24/2020,17963
Japan,6/25/2020,18055
Japan,6/26/2020,18162
Japan,6/27/2020,18254
Japan,6/28/2020,18366
Japan,6/29/2020,18476
Japan,6/30/2020,18615
Japan,7/1/2020,18838
Japan,7/2/2020,19055
Japan,7/3/2020,19185
Japan,7/4/2020,19461
Japan,7/5/2020,19668
Japan,7/6/2020,19848
Japan,7/7/2020,20055
Japan,7/8/2020,20261
Japan,7/9/2020,20617
Japan,7/10/2020,21044
Japan,7/11/2020,21430
Japan,7/12/2020,21841
Japan,7/13/2020,22125
Japan,7/14/2020,22437
Japan,7/15/2020,23172
Japan,7/16/2020,23510
Japan,7/17/2020,24104
Japan,7/18/2020,24946
Japan,7/19/2020,25446
Japan,7/20/2020,25706
Japan,7/21/2020,26463
Japan,7/22/2020,27136
Japan,7/23/2020,28114
Japan,7/24/2020,28883
Japan,7/25/2020,29684
Japan,7/26/2020,30548
Japan,7/27/2020,31142
Japan,7/28/2020,32116
Japan,7/29/2020,33382
Japan,7/30/2020,35144
Japan,7/31/2020,36234
Japan,8/1/2020,37804
Japan,8/2/2020,39116
Japan,8/3/2020,40099
Japan,8/4/2020,41347
Japan,8/5/2020,42686
Japan,8/6/2020,44167
Japan,8/7/2020,45764
Japan,8/8/2020,47342
Japan,8/9/2020,48782
Japan,8/10/2020,49617
Japan,8/11/2020,50302
Japan,8/12/2020,51288
Japan,8/13/2020,52471
Japan,8/14/2020,53818
Jordan,1/22/2020,0
Jordan,1/23/2020,0
Jordan,1/24/2020,0
Jordan,1/25/2020,0
Jordan,1/26/2020,0
Jordan,1/27/2020,0
Jordan,1/28/2020,0
Jordan,1/29/2020,0
Jordan,1/30/2020,0
Jordan,1/31/2020,0
Jordan,2/1/2020,0
Jordan,2/2/2020,0
Jordan,2/3/2020,0
Jordan,2/4/2020,0
Jordan,2/5/2020,0
Jordan,2/6/2020,0
Jordan,2/7/2020,0
Jordan,2/8/2020,0
Jordan,2/9/2020,0
Jordan,2/10/2020,0
Jordan,2/11/2020,0
Jordan,2/12/2020,0
Jordan,2/13/2020,0
Jordan,2/14/2020,0
Jordan,2/15/2020,0
Jordan,2/16/2020,0
Jordan,2/17/2020,0
Jordan,2/18/2020,0
Jordan,2/19/2020,0
Jordan,2/20/2020,0
Jordan,2/21/2020,0
Jordan,2/22/2020,0
Jordan,2/23/2020,0
Jordan,2/24/2020,0
Jordan,2/25/2020,0
Jordan,2/26/2020,0
Jordan,2/27/2020,0
Jordan,2/28/2020,0
Jordan,2/29/2020,0
Jordan,3/1/2020,0
Jordan,3/2/2020,0
Jordan,3/3/2020,1
Jordan,3/4/2020,1
Jordan,3/5/2020,1
Jordan,3/6/2020,1
Jordan,3/7/2020,1
Jordan,3/8/2020,1
Jordan,3/9/2020,1
Jordan,3/10/2020,1
Jordan,3/11/2020,1
Jordan,3/12/2020,1
Jordan,3/13/2020,1
Jordan,3/14/2020,1
Jordan,3/15/2020,8
Jordan,3/16/2020,17
Jordan,3/17/2020,34
Jordan,3/18/2020,52
Jordan,3/19/2020,69
Jordan,3/20/2020,85
Jordan,3/21/2020,85
Jordan,3/22/2020,112
Jordan,3/23/2020,127
Jordan,3/24/2020,154
Jordan,3/25/2020,172
Jordan,3/26/2020,212
Jordan,3/27/2020,235
Jordan,3/28/2020,246
Jordan,3/29/2020,259
Jordan,3/30/2020,268
Jordan,3/31/2020,274
Jordan,4/1/2020,278
Jordan,4/2/2020,299
Jordan,4/3/2020,310
Jordan,4/4/2020,323
Jordan,4/5/2020,345
Jordan,4/6/2020,349
Jordan,4/7/2020,353
Jordan,4/8/2020,358
Jordan,4/9/2020,372
Jordan,4/10/2020,372
Jordan,4/11/2020,381
Jordan,4/12/2020,389
Jordan,4/13/2020,391
Jordan,4/14/2020,397
Jordan,4/15/2020,401
Jordan,4/16/2020,402
Jordan,4/17/2020,407
Jordan,4/18/2020,413
Jordan,4/19/2020,417
Jordan,4/20/2020,425
Jordan,4/21/2020,428
Jordan,4/22/2020,435
Jordan,4/23/2020,437
Jordan,4/24/2020,441
Jordan,4/25/2020,444
Jordan,4/26/2020,447
Jordan,4/27/2020,449
Jordan,4/28/2020,449
Jordan,4/29/2020,451
Jordan,4/30/2020,453
Jordan,5/1/2020,459
Jordan,5/2/2020,460
Jordan,5/3/2020,461
Jordan,5/4/2020,465
Jordan,5/5/2020,471
Jordan,5/6/2020,473
Jordan,5/7/2020,494
Jordan,5/8/2020,508
Jordan,5/9/2020,522
Jordan,5/10/2020,540
Jordan,5/11/2020,562
Jordan,5/12/2020,576
Jordan,5/13/2020,582
Jordan,5/14/2020,586
Jordan,5/15/2020,596
Jordan,5/16/2020,607
Jordan,5/17/2020,613
Jordan,5/18/2020,629
Jordan,5/19/2020,649
Jordan,5/20/2020,672
Jordan,5/21/2020,684
Jordan,5/22/2020,700
Jordan,5/23/2020,704
Jordan,5/24/2020,708
Jordan,5/25/2020,711
Jordan,5/26/2020,718
Jordan,5/27/2020,720
Jordan,5/28/2020,728
Jordan,5/29/2020,730
Jordan,5/30/2020,734
Jordan,5/31/2020,739
Jordan,6/1/2020,746
Jordan,6/2/2020,755
Jordan,6/3/2020,757
Jordan,6/4/2020,765
Jordan,6/5/2020,784
Jordan,6/6/2020,795
Jordan,6/7/2020,808
Jordan,6/8/2020,831
Jordan,6/9/2020,845
Jordan,6/10/2020,863
Jordan,6/11/2020,890
Jordan,6/12/2020,915
Jordan,6/13/2020,953
Jordan,6/14/2020,961
Jordan,6/15/2020,979
Jordan,6/16/2020,981
Jordan,6/17/2020,987
Jordan,6/18/2020,1001
Jordan,6/19/2020,1008
Jordan,6/20/2020,1015
Jordan,6/21/2020,1033
Jordan,6/22/2020,1042
Jordan,6/23/2020,1047
Jordan,6/24/2020,1071
Jordan,6/25/2020,1086
Jordan,6/26/2020,1104
Jordan,6/27/2020,1111
Jordan,6/28/2020,1121
Jordan,6/29/2020,1128
Jordan,6/30/2020,1132
Jordan,7/1/2020,1133
Jordan,7/2/2020,1136
Jordan,7/3/2020,1147
Jordan,7/4/2020,1150
Jordan,7/5/2020,1164
Jordan,7/6/2020,1167
Jordan,7/7/2020,1169
Jordan,7/8/2020,1169
Jordan,7/9/2020,1169
Jordan,7/10/2020,1173
Jordan,7/11/2020,1176
Jordan,7/12/2020,1179
Jordan,7/13/2020,1183
Jordan,7/14/2020,1198
Jordan,7/15/2020,1201
Jordan,7/16/2020,1206
Jordan,7/17/2020,1209
Jordan,7/18/2020,1214
Jordan,7/19/2020,1218
Jordan,7/20/2020,1223
Jordan,7/21/2020,1113
Jordan,7/22/2020,1120
Jordan,7/23/2020,1131
Jordan,7/24/2020,1146
Jordan,7/25/2020,1154
Jordan,7/26/2020,1168
Jordan,7/27/2020,1176
Jordan,7/28/2020,1182
Jordan,7/29/2020,1187
Jordan,7/30/2020,1191
Jordan,7/31/2020,1193
Jordan,8/1/2020,1208
Jordan,8/2/2020,1213
Jordan,8/3/2020,1218
Jordan,8/4/2020,1224
Jordan,8/5/2020,1231
Jordan,8/6/2020,1232
Jordan,8/7/2020,1237
Jordan,8/8/2020,1246
Jordan,8/9/2020,1252
Jordan,8/10/2020,1268
Jordan,8/11/2020,1283
Jordan,8/12/2020,1303
Jordan,8/13/2020,1320
Jordan,8/14/2020,1329
Kazakhstan,1/22/2020,0
Kazakhstan,1/23/2020,0
Kazakhstan,1/24/2020,0
Kazakhstan,1/25/2020,0
Kazakhstan,1/26/2020,0
Kazakhstan,1/27/2020,0
Kazakhstan,1/28/2020,0
Kazakhstan,1/29/2020,0
Kazakhstan,1/30/2020,0
Kazakhstan,1/31/2020,0
Kazakhstan,2/1/2020,0
Kazakhstan,2/2/2020,0
Kazakhstan,2/3/2020,0
Kazakhstan,2/4/2020,0
Kazakhstan,2/5/2020,0
Kazakhstan,2/6/2020,0
Kazakhstan,2/7/2020,0
Kazakhstan,2/8/2020,0
Kazakhstan,2/9/2020,0
Kazakhstan,2/10/2020,0
Kazakhstan,2/11/2020,0
Kazakhstan,2/12/2020,0
Kazakhstan,2/13/2020,0
Kazakhstan,2/14/2020,0
Kazakhstan,2/15/2020,0
Kazakhstan,2/16/2020,0
Kazakhstan,2/17/2020,0
Kazakhstan,2/18/2020,0
Kazakhstan,2/19/2020,0
Kazakhstan,2/20/2020,0
Kazakhstan,2/21/2020,0
Kazakhstan,2/22/2020,0
Kazakhstan,2/23/2020,0
Kazakhstan,2/24/2020,0
Kazakhstan,2/25/2020,0
Kazakhstan,2/26/2020,0
Kazakhstan,2/27/2020,0
Kazakhstan,2/28/2020,0
Kazakhstan,2/29/2020,0
Kazakhstan,3/1/2020,0
Kazakhstan,3/2/2020,0
Kazakhstan,3/3/2020,0
Kazakhstan,3/4/2020,0
Kazakhstan,3/5/2020,0
Kazakhstan,3/6/2020,0
Kazakhstan,3/7/2020,0
Kazakhstan,3/8/2020,0
Kazakhstan,3/9/2020,0
Kazakhstan,3/10/2020,0
Kazakhstan,3/11/2020,0
Kazakhstan,3/12/2020,0
Kazakhstan,3/13/2020,4
Kazakhstan,3/14/2020,6
Kazakhstan,3/15/2020,9
Kazakhstan,3/16/2020,10
Kazakhstan,3/17/2020,33
Kazakhstan,3/18/2020,35
Kazakhstan,3/19/2020,44
Kazakhstan,3/20/2020,49
Kazakhstan,3/21/2020,53
Kazakhstan,3/22/2020,60
Kazakhstan,3/23/2020,62
Kazakhstan,3/24/2020,72
Kazakhstan,3/25/2020,81
Kazakhstan,3/26/2020,111
Kazakhstan,3/27/2020,150
Kazakhstan,3/28/2020,228
Kazakhstan,3/29/2020,284
Kazakhstan,3/30/2020,302
Kazakhstan,3/31/2020,343
Kazakhstan,4/1/2020,380
Kazakhstan,4/2/2020,435
Kazakhstan,4/3/2020,464
Kazakhstan,4/4/2020,531
Kazakhstan,4/5/2020,584
Kazakhstan,4/6/2020,662
Kazakhstan,4/7/2020,697
Kazakhstan,4/8/2020,727
Kazakhstan,4/9/2020,781
Kazakhstan,4/10/2020,812
Kazakhstan,4/11/2020,865
Kazakhstan,4/12/2020,951
Kazakhstan,4/13/2020,1091
Kazakhstan,4/14/2020,1232
Kazakhstan,4/15/2020,1295
Kazakhstan,4/16/2020,1402
Kazakhstan,4/17/2020,1546
Kazakhstan,4/18/2020,1615
Kazakhstan,4/19/2020,1676
Kazakhstan,4/20/2020,1852
Kazakhstan,4/21/2020,1995
Kazakhstan,4/22/2020,2135
Kazakhstan,4/23/2020,2289
Kazakhstan,4/24/2020,2482
Kazakhstan,4/25/2020,2601
Kazakhstan,4/26/2020,2717
Kazakhstan,4/27/2020,2835
Kazakhstan,4/28/2020,3027
Kazakhstan,4/29/2020,3138
Kazakhstan,4/30/2020,3402
Kazakhstan,5/1/2020,3597
Kazakhstan,5/2/2020,3857
Kazakhstan,5/3/2020,3920
Kazakhstan,5/4/2020,4049
Kazakhstan,5/5/2020,4205
Kazakhstan,5/6/2020,4422
Kazakhstan,5/7/2020,4578
Kazakhstan,5/8/2020,4834
Kazakhstan,5/9/2020,4975
Kazakhstan,5/10/2020,5090
Kazakhstan,5/11/2020,5207
Kazakhstan,5/12/2020,5279
Kazakhstan,5/13/2020,5417
Kazakhstan,5/14/2020,5571
Kazakhstan,5/15/2020,5689
Kazakhstan,5/16/2020,5850
Kazakhstan,5/17/2020,6157
Kazakhstan,5/18/2020,6751
Kazakhstan,5/19/2020,6751
Kazakhstan,5/20/2020,6969
Kazakhstan,5/21/2020,7234
Kazakhstan,5/22/2020,7919
Kazakhstan,5/23/2020,7919
Kazakhstan,5/24/2020,8531
Kazakhstan,5/25/2020,8969
Kazakhstan,5/26/2020,8969
Kazakhstan,5/27/2020,9304
Kazakhstan,5/28/2020,9576
